date,mvrv_zscore_raw,mvrv_zscore,mvrv_zscore_sell,ma_200w_raw,ma_200w,ma_200w_sell,monthly_rsi_raw,monthly_rsi,monthly_rsi_sell,pi_cycle_raw,pi_cycle,pi_cycle_sell,puell_raw,puell,puell_sell,fear_greed_raw,fear_greed,fear_greed_sell
2023-08-02,-0.21948461284147378,50,0,1.073883293578583,50,0,51.11810327922961,50,0,0.6130155248932203,100,0,1.3134178915145815,50,0,53.0,0,0
2023-08-03,-0.21854273930610418,50,0,1.0751034952707474,50,0,51.11810327922961,50,0,0.6123217532563839,100,0,1.262412504742428,50,0,52.0,0,0
2023-08-04,-0.22126981283337951,50,0,1.069540515895039,50,0,51.11810327922961,50,0,0.6114621888794497,100,0,1.0320568266053092,50,0,54.0,0,0
2023-08-05,-0.22136914813585315,50,0,1.0687998663075926,50,0,51.11810327922961,50,0,0.6106273958077347,100,0,1.2761584522358929,50,0,50.0,0,0
2023-08-06,-0.22151712087994194,50,0,1.0680192206989652,50,0,51.11810327922961,50,0,0.6099865898969994,100,0,1.3508062153449718,50,0,49.0,50,0
2023-08-07,-0.21921583314059695,50,0,1.0717065018117087,50,0,51.11810327922961,50,0,0.6091690446860566,100,0,1.2129379201997301,50,0,49.0,50,0
2023-08-08,-0.20704729319627907,50,0,1.0936918316837523,50,0,51.11810327922961,50,0,0.6087451826317775,100,0,1.064057664924766,50,0,54.0,0,0
2023-08-09,-0.21107691524450672,50,0,1.0858748795047957,50,0,51.11810327922961,50,0,0.6083956895868055,100,0,1.3763890297733026,50,0,50.0,0,0
2023-08-10,-0.21413452042299633,50,0,1.079676487517612,50,0,51.11810327922961,50,0,0.6082251330995285,100,0,1.0757908094216195,50,0,53.0,0,0
2023-08-11,-0.21485007412131063,50,0,1.0779658422813079,50,0,51.11810327922961,50,0,0.6078493459082864,100,0,1.2653603385839867,50,0,51.0,0,0
2023-08-12,-0.21462992035153564,50,0,1.0779551729202472,50,0,51.11810327922961,50,0,0.6075040471368791,100,0,1.3903219920336476,50,0,54.0,0,0
2023-08-13,-0.21727840519340202,50,0,1.0726158606351484,50,0,51.11810327922961,50,0,0.6071331479559394,100,0,1.1361320261443097,50,0,54.0,0,0
2023-08-14,-0.21491025477043058,50,0,1.0765222576102067,50,0,51.11810327922961,50,0,0.6066719303012448,100,0,1.433909813877663,50,0,50.0,0,0
2023-08-15,-0.21974676707026763,50,0,1.067100573909112,50,0,51.11810327922961,50,0,0.6061350884708198,100,0,1.4135051950556305,50,0,53.0,0,0
2023-08-16,-0.22793104494993674,50,0,1.051409627817806,50,0,51.11810327922961,50,0,0.6053592508735255,100,0,1.353344933379976,50,0,52.0,0,0
2023-08-17,-0.2692154719010364,50,0,0.97437870606039,100,0,51.11810327922961,50,0,0.6043668038206502,100,0,1.2563628365568094,50,0,50.0,0,0
2023-08-18,-0.28125416235083683,50,0,0.9511534942363088,100,0,51.11810327922961,50,0,0.6033158738141822,100,0,1.0354811901139993,50,0,37.0,50,0
2023-08-19,-0.28006804166545857,50,0,0.9527705833241905,100,0,51.11810327922961,50,0,0.6022358522812877,100,0,1.0263295040928684,50,0,39.0,50,0
2023-08-20,-0.2783824560346982,50,0,0.9553349995035694,100,0,51.11810327922961,50,0,0.601415796177396,100,0,1.2006547617489334,50,0,37.0,50,0
2023-08-21,-0.27912029905411434,50,0,0.9531537960212787,100,0,51.11810327922961,50,0,0.600470113571391,100,0,1.2061640422689124,50,0,38.0,50,0
2023-08-22,-0.28195305944942944,50,0,0.9472135976031065,100,0,51.11810327922961,50,0,0.5993721408094261,100,0,1.0603236960423643,50,0,37.0,50,0
2023-08-23,-0.2724471552356426,50,0,0.9640190396612396,100,0,51.11810327922961,50,0,0.5983998900440483,100,0,1.0458335787065014,50,0,37.0,50,0
2023-08-24,-0.2786918023124649,50,0,0.9516976577857555,100,0,51.11810327922961,50,0,0.5972607640981045,100,0,1.0283890595203984,50,0,41.0,50,0
2023-08-25,-0.2802081096216043,50,0,0.9481393211287792,100,0,51.11810327922961,50,0,0.5963835903960677,100,0,0.990159170657774,50,0,39.0,50,0
2023-08-26,-0.28086622378610754,50,0,0.9464631904623848,100,0,51.11810327922961,50,0,0.5955545545650633,100,0,1.016999752530706,50,0,38.0,50,0
2023-08-27,-0.27931919064126015,50,0,0.948973769614619,100,0,51.11810327922961,50,0,0.5949328289854173,100,0,0.8492734931301644,50,0,38.0,50,0
2023-08-28,-0.27888614888680957,50,0,0.9491751588289624,100,0,51.11810327922961,50,0,0.5943748913643805,100,0,0.8667524821696097,50,0,39.0,50,0
2023-08-29,-0.24744892722084347,50,0,1.005749128008756,50,0,51.11810327922961,50,0,0.5938449938721836,100,0,1.1841128670642502,50,0,39.0,50,0
2023-08-30,-0.2548919015871357,50,0,0.9917178452346229,100,0,51.11810327922961,50,0,0.5934024469304602,100,0,0.9727912841207577,50,0,49.0,50,0
2023-08-31,-0.2815225898877584,50,0,0.9424774049727451,100,0,48.049618703231566,50,0,0.5928036040654132,100,0,1.0982482279013885,50,0,52.0,0,0
2023-09-01,-0.2844271816916407,50,0,0.9365530606785523,100,0,48.049618703231566,50,0,0.5921780903162837,100,0,1.104229219781112,50,0,40.0,50,0
2023-09-02,-0.28309234235110237,50,0,0.938527619966443,100,0,48.049618703231566,50,0,0.5915735141335424,100,0,1.1041139525208288,50,0,39.0,50,0
2023-09-03,-0.28116340734407147,50,0,0.9415383870715789,100,0,48.049618703231566,50,0,0.5908729193207702,100,0,1.1453613862732488,50,0,40.0,50,0
2023-09-04,-0.28436495414697305,50,0,0.9352295077182056,100,0,48.049618703231566,50,0,0.5902021810852034,100,0,1.0979892113431995,50,0,40.0,50,0
2023-09-05,-0.28456728257430375,50,0,0.934209382730982,100,0,48.049618703231566,50,0,0.5894117231124163,100,0,0.9313850060778941,50,0,40.0,50,0
2023-09-06,-0.285026684413021,50,0,0.9328143891039353,100,0,48.049618703231566,50,0,0.5886984049307309,100,0,0.986003380066249,50,0,42.0,50,0
2023-09-07,-0.2758940123080407,50,0,0.948906227924209,100,0,48.049618703231566,50,0,0.5880948016486884,100,0,1.0683973407137655,50,0,41.0,50,0
2023-09-08,-0.2819544607303504,50,0,0.9374166116048835,100,0,48.049618703231566,50,0,0.5874104321337841,100,0,0.9884892126331289,50,0,46.0,50,0
2023-09-09,-0.2821003378446079,50,0,0.9366383289367471,100,0,48.049618703231566,50,0,0.5867585687497071,100,0,1.1045931938441835,50,0,41.0,50,0
2023-09-10,-0.28334554945775087,50,0,0.9339488017218399,100,0,48.049618703231566,50,0,0.5860759153220528,100,0,1.090028072381898,50,0,40.0,50,0
2023-09-11,-0.2970755227550368,50,0,0.908383967556775,100,0,48.049618703231566,50,0,0.5852719738625908,100,0,1.1437341821133453,50,0,40.0,50,0
2023-09-12,-0.2825153918252477,50,0,0.9341617149905305,100,0,48.049618703231566,50,0,0.5847133570358694,100,0,1.0302438872520703,50,0,30.0,50,0
2023-09-13,-0.27517253750088705,50,0,0.946998618662295,100,0,48.049618703231566,50,0,0.5841961117487913,100,0,1.0817849467629346,50,0,41.0,50,0
2023-09-14,-0.26875783430982547,50,0,0.958442261645661,100,0,48.049618703231566,50,0,0.5836803641697474,100,0,1.2029914550435248,50,0,45.0,50,0
2023-09-15,-0.26651474051848945,50,0,0.9621974135232334,100,0,48.049618703231566,50,0,0.5831468648830445,100,0,1.3941549398256958,50,0,45.0,50,0
2023-09-16,-0.2688684272744369,50,0,0.9575313974773532,100,0,48.049618703231566,50,0,0.5823604939685395,100,0,1.1502304084479693,50,0,43.0,50,0
2023-09-17,-0.269952268504652,50,0,0.9551702446214082,100,0,48.049618703231566,50,0,0.581610733299015,100,0,1.1069743955920717,50,0,46.0,50,0
2023-09-18,-0.26486042418439043,50,0,0.9641589508648726,100,0,48.049618703231566,50,0,0.58094522416166,100,0,1.2048727210861632,50,0,46.0,50,0
2023-09-19,-0.2562625940074469,50,0,0.9799031153738325,100,0,48.049618703231566,50,0,0.5804739904957458,100,0,1.0882393103335941,50,0,46.0,50,0
2023-09-20,-0.2578706748461999,50,0,0.9764847592754011,100,0,48.049618703231566,50,0,0.580054148920493,100,0,1.129089703589775,50,0,47.0,50,0
2023-09-21,-0.26903332848477735,50,0,0.9558004100925022,100,0,48.049618703231566,50,0,0.579475390187475,100,0,1.0551989794505259,50,0,47.0,50,0
2023-09-22,-0.2688370695264948,50,0,0.9556700251759854,100,0,48.049618703231566,50,0,0.5789032423483262,100,0,0.9818539959298057,50,0,43.0,50,0
2023-09-23,-0.2689502002384453,50,0,0.955004781643901,100,0,48.049618703231566,50,0,0.5783084536956041,100,0,1.1947556900408665,50,0,47.0,50,0
2023-09-24,-0.27471418968639455,50,0,0.9441458863985499,100,0,48.049618703231566,50,0,0.5779355701529493,100,0,1.0902412129591867,50,0,44.0,50,0
2023-09-25,-0.2746616571410149,50,0,0.9437601098900804,100,0,48.049618703231566,50,0,0.5772809504072537,100,0,1.0632079697190278,50,0,47.0,50,0
2023-09-26,-0.2765068626960948,50,0,0.9399171497529673,100,0,48.049618703231566,50,0,0.5767701080577027,100,0,0.9937050775927343,50,0,46.0,50,0
2023-09-27,-0.2736367709891651,50,0,0.9445407358726912,100,0,48.049618703231566,50,0,0.5762510189830657,100,0,1.1490278088392456,50,0,44.0,50,0
2023-09-28,-0.25978148691475444,50,0,0.9690643579178626,100,0,48.049618703231566,50,0,0.5758394091549655,100,0,1.1071242157606567,50,0,46.0,50,0
2023-09-29,-0.26228872911648865,50,0,0.9642116808577031,100,0,48.049618703231566,50,0,0.575512040754217,100,0,1.114584547206877,50,0,48.0,50,0
2023-09-30,-0.26103398976308195,50,0,0.9661120479546376,100,0,49.08081278323631,50,0,0.5751777620483595,100,0,1.0243892236517291,50,0,47.0,50,0
2023-10-01,-0.24170687866886625,50,0,1.0004115999555179,50,0,49.08081278323631,50,0,0.5749706137832121,100,0,1.0493760665444432,50,0,48.0,50,0
2023-10-02,-0.24938115598712374,50,0,0.9861475486607282,100,0,49.08081278323631,50,0,0.5747435578008601,100,0,1.2149118309076352,50,0,50.0,0,0
2023-10-03,-0.2520121229267432,50,0,0.9811085425206789,100,0,49.08081278323631,50,0,0.5746314951030911,100,0,1.2419677685581312,50,0,50.0,0,0
2023-10-04,-0.24507605484839426,50,0,0.9933908218063222,100,0,49.08081278323631,50,0,0.5744627593714366,100,0,0.9951630594833305,50,0,49.0,50,0
2023-10-05,-0.25240814914963944,50,0,0.979635056475746,100,0,49.08081278323631,50,0,0.5741030197622463,100,0,1.0748476566601095,50,0,48.0,50,0
2023-10-06,-0.24232452370880145,50,0,0.9975329158538397,100,0,49.08081278323631,50,0,0.5737800564687985,100,0,1.234572566709757,50,0,50.0,0,0
2023-10-07,-0.2418732947110042,50,0,0.9981112950160694,100,0,49.08081278323631,50,0,0.573492799843722,100,0,1.3247651591723244,50,0,49.0,50,0
2023-10-08,-0.24263949146263758,50,0,0.9962933865217984,100,0,49.08081278323631,50,0,0.5731481899427727,100,0,1.1659426788706146,50,0,50.0,0,0
2023-10-09,-0.24970270622061377,50,0,0.9834830376473188,100,0,49.08081278323631,50,0,0.572470616569563,100,0,1.1745437174725357,50,0,50.0,0,0
2023-10-10,-0.2531217438489142,50,0,0.9768661208390347,100,0,49.08081278323631,50,0,0.5714971266063963,100,0,1.223104569207041,50,0,50.0,0,0
2023-10-11,-0.2648822176680592,50,0,0.9553115679757511,100,0,49.08081278323631,50,0,0.5705295726591798,100,0,1.1776318405446398,50,0,47.0,50,0
2023-10-12,-0.26655364218300986,50,0,0.9517463927410479,100,0,49.08081278323631,50,0,0.5693944120258704,100,0,1.2031165170287264,50,0,45.0,50,0
2023-10-13,-0.2644951056481013,50,0,0.9548691203763485,100,0,49.08081278323631,50,0,0.5683102355262668,100,0,1.0230825880872625,50,0,44.0,50,0
2023-10-14,-0.2643573912727066,50,0,0.955084020003756,100,0,49.08081278323631,50,0,0.5672577587481478,100,0,1.0720887204540692,50,0,47.0,50,0
2023-10-15,-0.2590430769861103,50,0,0.9641339276071368,100,0,49.08081278323631,50,0,0.5662642077757545,100,0,1.205394542220532,50,0,45.0,50,0
2023-10-16,-0.2318975152358752,50,0,1.0124945936714187,50,0,49.08081278323631,50,0,0.5653495811100405,100,0,1.080890383218569,50,0,47.0,50,0
2023-10-17,-0.23348747662683228,50,0,1.009322064456715,50,0,49.08081278323631,50,0,0.5645297214907997,100,0,1.3003483913798122,50,0,52.0,0,0
2023-10-18,-0.23568972813967046,50,0,1.005053886076893,50,0,49.08081278323631,50,0,0.5636127521518242,100,0,1.1105313003566086,50,0,50.0,0,0
2023-10-19,-0.22837292153425048,50,0,1.017351901577603,50,0,49.08081278323631,50,0,0.5627385976538953,100,0,1.0891782102227054,50,0,52.0,0,0
2023-10-20,-0.20860077696403695,50,0,1.0527298046911804,50,0,49.08081278323631,50,0,0.5620284481353667,100,0,1.0976601837454127,50,0,53.0,0,0
2023-10-21,-0.20441360265323485,50,0,1.0598288469068742,50,0,49.08081278323631,50,0,0.5613508502603781,100,0,1.2140521060957594,50,0,63.0,0,0
2023-10-22,-0.2033158784370643,50,0,1.061406801491788,50,0,49.08081278323631,50,0,0.5605625092612361,100,0,1.219280051131148,50,0,53.0,0,0
2023-10-23,-0.14579166964729864,50,0,1.1657863700121833,50,0,49.08081278323631,50,0,0.5601571741998332,100,0,1.294613252443931,50,0,53.0,0,0
2023-10-24,-0.1291822240616978,50,0,1.1977659566461434,50,0,49.08081278323631,50,0,0.5597840803872529,100,0,1.197282864054802,50,0,66.0,0,0
2023-10-25,-0.11813379495102072,50,0,1.2184097067086217,0,0,49.08081278323631,50,0,0.5593997084578503,100,0,1.3702663402495532,50,0,72.0,0,0
2023-10-26,-0.12541929083094747,50,0,1.2067363964425988,0,0,49.08081278323631,50,0,0.5590320024580897,100,0,1.3902254753779668,50,0,71.0,0,0
2023-10-27,-0.1314581936143896,50,0,1.1958865997177281,50,0,49.08081278323631,50,0,0.5586051022070353,100,0,1.4191536206677275,50,0,70.0,0,0
2023-10-28,-0.12796712705618793,50,0,1.2019425947490197,0,0,49.08081278323631,50,0,0.5582109970923211,100,0,1.4487989395087406,50,0,65.0,0,0
2023-10-29,-0.11878923745033584,50,0,1.2181286536203682,0,0,49.08081278323631,50,0,0.5578043709411665,100,0,1.2594259771359708,50,0,72.0,0,0
2023-10-30,-0.12093661607726099,50,0,1.2145037653754849,0,0,49.08081278323631,50,0,0.5573703477379987,100,0,1.4572545403118622,50,0,68.0,0,0
2023-10-31,-0.11878992632868603,50,0,1.218637568218777,0,0,56.106536676414045,50,0,0.557009355701635,100,0,1.4094227977128637,50,0,66.0,0,0
2023-11-01,-0.10443525432357628,50,0,1.2457432848504355,0,0,56.106536676414045,50,0,0.5565429606344481,100,0,1.3633214444461068,50,0,66.0,0,0
2023-11-02,-0.11576565371306677,50,0,1.225579130857672,0,0,56.106536676414045,50,0,0.5562152683928239,100,0,1.3783363197121736,50,0,72.0,0,0
2023-11-03,-0.11981049925012648,50,0,1.218603642635685,0,0,56.106536676414045,50,0,0.5558716118767891,100,0,1.2602981703495844,50,0,65.0,0,0
2023-11-04,-0.11261195433304916,50,0,1.2311888833318312,0,0,56.106536676414045,50,0,0.5555823279869168,100,0,1.675005804785499,0,0,68.0,0,0
2023-11-05,-0.11256501205433576,50,0,1.23082261484963,0,0,56.106536676414045,50,0,0.5552866584053093,100,0,1.5714336233958612,0,0,70.0,0,0
2023-11-06,-0.11469750895176055,50,0,1.2269234748854478,0,0,56.106536676414045,50,0,0.5550073581691415,100,0,1.2486292396615868,50,0,74.0,0,0
2023-11-07,-0.10753727560040541,50,0,1.2401183188367735,0,0,56.106536676414045,50,0,0.554785430233645,100,0,1.3191503331317416,50,0,68.0,0,0
2023-11-08,-0.10072071317474446,50,0,1.2525340849505153,0,0,56.106536676414045,50,0,0.5546506989500043,100,0,1.5189628262429375,0,0,66.0,0,0
2023-11-09,-0.0854001146460154,50,0,1.2823097461982886,0,0,56.106536676414045,50,0,0.5545962593412829,100,0,1.7286641256545285,0,0,69.0,0,0
2023-11-10,-0.07295115688255042,50,0,1.3055572855950506,0,0,56.106536676414045,50,0,0.554649870072169,100,0,1.6913325654623088,0,0,70.0,0,0
2023-11-11,-0.0807783046106326,50,0,1.2910837746561625,0,0,56.106536676414045,50,0,0.554596218816043,100,0,1.714704305492456,0,0,70.0,0,0
2023-11-12,-0.07959352247871088,50,0,1.292715431800529,0,0,56.106536676414045,50,0,0.5547038023547773,100,0,1.7857748412703638,0,0,73.0,0,0
2023-11-13,-0.08985910826495633,50,0,1.2740176927778237,0,0,56.106536676414045,50,0,0.5547329239744038,100,0,1.286324856305339,50,0,72.0,0,0
2023-11-14,-0.10846780663771834,50,0,1.2399811621893098,0,0,56.106536676414045,50,0,0.5546454607642156,100,0,1.4070867398026112,50,0,69.0,0,0
2023-11-15,-0.06592542833629579,50,0,1.317415025640982,0,0,56.106536676414045,50,0,0.5548806029001877,100,0,1.5590542996675127,0,0,60.0,0,0
2023-11-16,-0.09878771178302753,50,0,1.2580622873225344,0,0,56.106536676414045,50,0,0.5548954959900351,100,0,1.8396347751858184,0,0,70.0,0,0
2023-11-17,-0.09124610914414948,50,0,1.2714287147106085,0,0,56.106536676414045,50,0,0.554954999537401,100,0,1.7421773725961978,0,0,63.0,0,0
2023-11-18,-0.09129063969740918,50,0,1.270824279442809,0,0,56.106536676414045,50,0,0.5550212001096406,100,0,1.8371636080060778,0,0,69.0,0,0
2023-11-19,-0.07486317982323226,50,0,1.299960201118541,0,0,56.106536676414045,50,0,0.5552032209171786,100,0,1.8548316344915579,0,0,66.0,0,0
2023-11-20,-0.07421877285126172,50,0,1.301573660779515,0,0,56.106536676414045,50,0,0.5553353872853656,100,0,1.7911021298629857,0,0,69.0,0,0
2023-11-21,-0.10346473998845021,50,0,1.249346222857886,0,0,56.106536676414045,50,0,0.5553712948313169,100,0,1.6417856758011546,0,0,71.0,0,0
2023-11-22,-0.07790535266623738,50,0,1.295852495126116,0,0,56.106536676414045,50,0,0.5555353815338685,100,0,1.4968203625190606,50,0,62.0,0,0
2023-11-23,-0.07997022033232219,50,0,1.2917635107231884,0,0,56.106536676414045,50,0,0.5557343684244431,100,0,1.6667644698466841,0,0,66.0,0,0
2023-11-24,-0.07262181176089252,50,0,1.3049111018206039,0,0,56.106536676414045,50,0,0.5559719270465521,100,0,1.6853751660173057,0,0,66.0,0,0
2023-11-25,-0.07129226424299061,50,0,1.3067740162229404,0,0,56.106536676414045,50,0,0.5562174321910808,100,0,1.5956874129917007,0,0,73.0,0,0
2023-11-26,-0.07766491095519841,50,0,1.294876235264362,0,0,56.106536676414045,50,0,0.5564061430218268,100,0,1.449677333051178,50,0,73.0,0,0
2023-11-27,-0.08276071359445013,50,0,1.285221840346673,0,0,56.106536676414045,50,0,0.556469635141145,100,0,1.3165083164575406,50,0,66.0,0,0
2023-11-28,-0.0717972099431171,50,0,1.3049899243349365,0,0,56.106536676414045,50,0,0.5566645718281937,100,0,1.4423056101529117,50,0,68.0,0,0
2023-11-29,-0.07230560771408513,50,0,1.3047068682933967,0,0,56.106536676414045,50,0,0.5568881708041556,100,0,1.337381339570554,50,0,72.0,0,0
2023-11-30,-0.0750073661737794,50,0,1.2991802991027237,0,0,58.57875637734543,50,0,0.5570740924857499,100,0,1.319311313112259,50,0,74.0,0,0
2023-12-01,-0.057069572039975876,50,0,1.3323521071292976,0,0,58.57875637734543,50,0,0.5573195714849416,100,0,1.7008311494166515,0,0,71.0,0,0
2023-12-02,-0.043015794199011165,50,0,1.3574668662428195,0,0,58.57875637734543,50,0,0.5576763662085935,100,0,1.2960736630421215,50,0,74.0,0,0
2023-12-03,-0.033671226052673024,50,0,1.3741803188275106,0,0,58.57875637734543,50,0,0.558066312641527,100,0,1.7685377389593606,0,0,73.0,0,0
2023-12-04,0.0006816852520468375,50,0,1.4394388144203085,0,0,58.57875637734543,50,0,0.5586790134347631,100,0,1.7789912893590734,0,0,74.0,0,0
2023-12-05,0.039691388261247705,50,0,1.512217459876672,0,0,58.57875637734543,50,0,0.5596126197224246,100,0,1.7588167836209503,0,0,75.0,0,0
2023-12-06,0.031079366483219514,50,0,1.4999416769546228,0,0,58.57875637734543,50,0,0.5608439668871802,100,0,1.9238346099658075,0,0,72.0,0,0
2023-12-07,0.02100241786178332,50,0,1.4828409079544065,0,0,58.57875637734543,50,0,0.5621223231977387,100,0,1.468292835293056,50,0,72.0,0,0
2023-12-08,0.03698819929841946,50,0,1.5131690661842108,0,0,58.57875637734543,50,0,0.5634790263657052,100,0,1.6347183466063264,0,0,72.0,0,0
2023-12-09,0.027667413145760367,50,0,1.4960128360767955,0,0,58.57875637734543,50,0,0.5647695399936398,100,0,1.8725425021181146,0,0,73.0,0,0
2023-12-10,0.027067443768953127,50,0,1.4945372222983397,0,0,58.57875637734543,50,0,0.5660591248197148,100,0,1.6694250327581803,0,0,74.0,0,0
2023-12-11,-0.021142095558247948,50,0,1.4072450864861998,0,0,58.57875637734543,50,0,0.56710831253671,100,0,1.758716106827354,0,0,74.0,0,0
2023-12-12,-0.017900358261389797,50,0,1.4149574800255065,0,0,58.57875637734543,50,0,0.5680919362880995,100,0,1.563818158470144,0,0,67.0,0,0
2023-12-13,0.00894633094479835,50,0,1.464015700572244,0,0,58.57875637734543,50,0,0.5692645567901405,100,0,1.7656629239715056,0,0,65.0,0,0
2023-12-14,0.009989497655890965,50,0,1.4660522529864468,0,0,58.57875637734543,50,0,0.5704597375070001,100,0,1.973171510424045,0,0,72.0,0,0
2023-12-15,-0.010922836306484334,50,0,1.429009733041034,0,0,58.57875637734543,50,0,0.5715444494995068,100,0,2.2719540878236293,0,0,70.0,0,0
2023-12-16,-0.007266286021576033,50,0,1.4355459500353618,0,0,58.57875637734543,50,0,0.5726296401215561,100,0,2.3368179611679127,0,0,67.0,0,0
2023-12-17,-0.02194975094424118,50,0,1.4081227325349763,0,0,58.57875637734543,50,0,0.5736329535412635,100,0,2.3316599984183304,0,0,73.0,0,0
2023-12-18,-0.0006017237935525017,50,0,1.447991432651748,0,0,58.57875637734543,50,0,0.5745088287968164,100,0,2.161320629769972,0,0,65.0,0,0
2023-12-19,-0.008208865543487596,50,0,1.4345174619260301,0,0,58.57875637734543,50,0,0.5754015537567226,100,0,2.250556394957137,0,0,73.0,0,0
2023-12-20,0.01538254512134897,50,0,1.4785459956464515,0,0,58.57875637734543,50,0,0.5766454957290811,100,0,2.0676561302564203,0,0,74.0,0,0
2023-12-21,0.01952438011404936,50,0,1.4863011643997097,0,0,58.57875637734543,50,0,0.5779317824966338,100,0,2.110609483430848,0,0,70.0,0,0
2023-12-22,0.021065928430676593,50,0,1.4897824697966817,0,0,58.57875637734543,50,0,0.5792223602544095,100,0,2.142921592312278,0,0,74.0,0,0
2023-12-23,0.016069632773232707,50,0,1.4804142096894897,0,0,58.57875637734543,50,0,0.580466581273758,100,0,1.88642952237249,0,0,70.0,0,0
2023-12-24,0.0026457713587729184,50,0,1.4565530676358638,0,0,58.57875637734543,50,0,0.5816702631841383,100,0,1.9872980661684196,0,0,71.0,0,0
2023-12-25,0.012057530413814261,50,0,1.4731197789453168,0,0,58.57875637734543,50,0,0.5829291202236083,100,0,1.5831697302142698,0,0,73.0,0,0
2023-12-26,-0.010077207281459387,50,0,1.4337260654806205,0,0,58.57875637734543,50,0,0.5840894596914591,100,0,1.5579724035930673,0,0,71.0,0,0
2023-12-27,0.0048994019008634804,50,0,1.4644177445552748,0,0,58.57875637734543,50,0,0.5852885946955276,100,0,1.6351261377535,0,0,73.0,0,0
2023-12-28,-0.009864106677597335,50,0,1.4374105277348168,0,0,58.57875637734543,50,0,0.5865141769603083,100,0,1.479254775000003,50,0,73.0,0,0
2023-12-29,-0.023226527538427525,50,0,1.4136399592527087,0,0,58.57875637734543,50,0,0.5877280348782709,100,0,1.7062957988183691,0,0,65.0,0,0
2023-12-30,-0.019881328100050333,50,0,1.4194225978560215,0,0,58.57875637734543,50,0,0.5890318799377419,100,0,1.7101084692948838,0,0,68.0,0,0
2023-12-31,-0.020035190891000122,50,0,1.4187009152034582,0,0,61.9575046455144,50,0,0.5904307534704806,100,0,1.9482364403327606,0,0,67.0,0,0
2024-01-01,0.013212291533416057,50,0,1.479027913335708,0,0,61.9575046455144,50,0,0.5919056643572116,100,0,1.750310175616944,0,0,65.0,0,0
2024-01-02,0.02817097918647122,50,0,1.50765971582581,0,0,61.9575046455144,50,0,0.5934027935393937,100,0,1.4933761144297706,50,0,71.0,0,0
2024-01-03,-0.012537756910571327,50,0,1.4337766712780933,0,0,61.9575046455144,50,0,0.5946099514197487,100,0,1.7084884154759703,0,0,70.0,0,0
2024-01-04,0.007635760316553708,50,0,1.4820403577970285,0,0,61.9575046455144,50,0,0.5959549215431167,100,0,1.7640568380024764,0,0,68.0,0,0
2024-01-05,0.004579198564347837,50,0,1.4773061169542123,0,0,61.9575046455144,50,0,0.5973932376091247,100,0,1.4597032935949315,50,0,72.0,0,0
2024-01-06,5.9969162219817014e-05,50,0,1.4684357219443933,0,0,61.9575046455144,50,0,0.5988204117720132,100,0,1.4329164529607596,50,0,70.0,0,0
2024-01-07,-0.0015797511591323452,50,0,1.464718644249333,0,0,61.9575046455144,50,0,0.6001902194451391,100,0,1.2158820422116579,50,0,71.0,0,0
2024-01-08,0.05390164253548639,50,0,1.5680593398009643,0,0,61.9575046455144,50,0,0.6017915837993034,100,0,1.3751163096012042,50,0,71.0,0,0
2024-01-09,0.03599630711466685,50,0,1.536711709039125,0,0,61.9575046455144,50,0,0.6032961496015403,100,0,1.6694489340752587,0,0,76.0,0,0
2024-01-10,0.04790631311039893,50,0,1.5597483217902823,0,0,61.9575046455144,50,0,0.6049750935715096,100,0,1.4100217243929123,50,0,73.0,0,0
2024-01-11,0.03861229493460204,50,0,1.5436584813805363,0,0,61.9575046455144,50,0,0.6065989111546817,100,0,1.8459776977450255,0,0,76.0,0,0
2024-01-12,-0.025310792522754654,50,0,1.4238004684296368,0,0,61.9575046455144,50,0,0.6078923782519204,100,0,1.8030653480298147,0,0,71.0,0,0
2024-01-13,-0.024961439774255946,50,0,1.42350748110811,0,0,61.9575046455144,50,0,0.60922333634517,100,0,1.6211580969122026,0,0,64.0,0,0
2024-01-14,-0.0424025200764805,50,0,1.390447750979944,0,0,61.9575046455144,50,0,0.6105056218811405,100,0,1.4495749133850735,50,0,60.0,0,0
2024-01-15,-0.031134742284182882,50,0,1.4104629686720764,0,0,61.9575046455144,50,0,0.6117995691101442,100,0,1.1737102580603906,50,0,52.0,0,0
2024-01-16,-0.02329056172845756,50,0,1.4304928796466823,0,0,61.9575046455144,50,0,0.6131451065127294,100,0,1.2870699522576068,50,0,64.0,0,0
2024-01-17,-0.032311027324894326,50,0,1.4132694473391199,0,0,61.9575046455144,50,0,0.614373054863136,100,0,1.2170713481687214,50,0,60.0,0,0
2024-01-18,-0.05932478045973374,50,0,1.364882614435437,0,0,61.9575046455144,50,0,0.6154731133001502,100,0,1.4062712345288197,50,0,63.0,0,0
2024-01-19,-0.05367105529767303,50,0,1.375141662783944,0,0,61.9575046455144,50,0,0.6165872756660313,100,0,1.258525683249963,50,0,51.0,0,0
2024-01-20,-0.052655006557043534,50,0,1.3760324374073714,0,0,61.9575046455144,50,0,0.6175545184345793,100,0,1.3436401640804612,50,0,52.0,0,0
2024-01-21,-0.055108396222888184,50,0,1.3705329871381051,0,0,61.9575046455144,50,0,0.6185402535840485,100,0,1.3179453430896875,50,0,56.0,0,0
2024-01-22,-0.09006972564188523,50,0,1.304843992238851,0,0,61.9575046455144,50,0,0.6193540072847773,100,0,1.4579625145774575,50,0,55.0,0,0
